Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
update 1,8 days ago,آپ کا دوست عبداللہ کبھی اس کے ساتھ بھی ویڈیو بنا لیں تھوڑی زیارت ہو جائے گی عبداللہ بھائی کی بھی,https://yt3.ggpht.com/FaAQRs5OcrnYdCdduff0Nvd8kyVj4atuT6s7PowKslL8Tvuwm9kIhF7r_6FW_-cAusyrRSuaVA=s48-c-k-c0x00ffffff-no-rj,2
Naqash Haider,7 days ago,"That's itself so depressing when you can't trust anyone, but you have to like what else you can do. Sir what are saying most of us don't have these guts cause it takes a tramendous courage and that insight and spirituality(while we are in the middle of materialism) to be like what you are directing to.
Thanks",https://yt3.ggpht.com/ytc/AGIKgqPFymdLg0op18qI2WKTUjbGFV4whZlgjtP5Mg=s48-c-k-c0x00ffffff-no-rj,0
syyeda rahat,8 days ago,حقیقت ،حقیقت ہی ہوتی ہے۔ بے شک تلخ ہی کیوں نہ ہو ۔آپ نے بالکل درست فرمایا۔,https://yt3.ggpht.com/y-jEeXhXeIrDTPR5yM7HER7i3dGxKvuX7PsNGnk0-WxJm7CE7ME1USQqfLxUCoYjrjlV7-k7=s48-c-k-c0x00ffffff-no-rj,0
Islam's World,8 days ago,"کفار سے بھلا کریں تو وہ شاید کبھی نہ کبھی مسلمان ہوجائے لیکن میرا تجربہ ہے کہ سگے رشتوں سے نیکی کی تو وہ آج سب سے بدترین دشمن ہیں اور حیرانگی کی بات یہ ہے کہ ناراض مجھ سے ہیں کہ یہ ظالم ہے۔ 
سگی مسلمان بہن سے نیکی وہ مجھے کہہ رہے تھی تم کرائے کے گھر میں چلے جاؤ میں نے اس کا گھر بنانے کے لیے اس کے شوہر سے منتیں کرکے پلاٹ دلوایا تھا۔ 
میرا ماننا یہ ہے کہ دنیا میں اس وقت سب سے بدترین مخلوق آج کا مسلمان ہے۔۔ 58 ممالک ہیں اور ڈیڑھ ارب سے زائد مسلمان ہیں اور ان پر حکومتیں غیر لوگ کرتے ہیں۔ 
آپ نے تلخ باتیں نہیں کیں میرا اگر بس چلتا تو میں ان کو قیامت تک کے لیے ایک نئی تاریخ رقم کردیتا لوگ پرانے ظالمین کے ظلم بھول جاتے۔ 
آہ ۔ ہلاکو خان چنگیز خان وغیرہ وغیرہ",https://yt3.ggpht.com/ip1586FKfQxDGfvgO_PlM4kr6Fubd0QqgOpQbya8rVzkIEEJEycJLe_yHrtLXXIUEVmZOzgi=s48-c-k-c0x00ffffff-no-rj,2
Hanzala.shees.usha.🌟,8 days ago,"I am a big fan of yours, sir.  Everything you said is 100% true.",https://yt3.ggpht.com/hJcR41MgAK0L9BYsxa7680C9MJxMOUEOepoXNmWyfu2U363OywtikzO101g5eOodapyQqaZjjDM=s48-c-k-c0x00ffffff-no-rj,0
i paki,8 days ago,Iska ka matlab hai pakistan ma sab bharye hain aaaooooooo .,,2
Tarique Anwar,8 days ago,Excellent ,,0
Hassan Umair,8 days ago,110% agreed,,2
Doc Rmh,8 days ago,"I want to read books written by you. Kindly share the link if possible .
Jazakllah",,2
A fading breath,9 days ago,TRUT NOONE,,2
A fading breath,9 days ago,,,2
Mubashir Hussain,9 days ago,Abdullah kehta hai zalim marny se achaa hai mazloom mar jao ,,2
Ahmed Shah,9 days ago,Thank you.,,2
Mohammed Ahmed,9 days ago,Pakistanis are first pakistanis then Muslims...im talking about most of the practicing Muslims unfortunately...,https://yt3.ggpht.com/ytc/AGIKgqN39_InRknoniwzg31iQdkDaXVMMVzotEx7rE2UWw=s48-c-k-c0x00ffffff-no-rj,2
