Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
modassar jillani2020,2 weeks ago,Thanks you sir for another valuable video.God bless you. Keep posting.,https://yt3.ggpht.com/ytc/AGIKgqPSYf715UrLpnZzFrxkr6wZxNO67pe341T6mXE0Yy-mrNSphrW6z5qin_lx2vk7=s48-c-k-c0x00ffffff-no-rj,0
Review Dekhoo,2 weeks ago,Sir snack video app pr b video bnayen logg ajeb aur lame information daty han hope app iss p earning ko clear karain gy thanks,https://yt3.ggpht.com/f2dv-WeXEX7nhZU848KZvo8P9nKyGqw8x7-01yA6IKkDJnrD8f0JgLd-mPJe3VnIx4xyzBUFAQ=s48-c-k-c0x00ffffff-no-rj,2
20-Abdul Rehman,2 weeks ago,"Jazak Allah khair Sir
Wonderful piece of advices
 So much valuable content. Amazing",https://yt3.ggpht.com/ytc/AGIKgqOia6qajPjnZtdcVSRCEhwpqI1D6F_N0DYlvQ=s48-c-k-c0x00ffffff-no-rj,0
Muhammad Faisal,2 weeks ago,Aj maza agya vedio daikh k,https://yt3.ggpht.com/ytc/AGIKgqNLTfYucS0xek446eIojidqlcIIFNNlQgC1RgytMCdcdMrn3-IBn0BvRRUaQZ19=s48-c-k-c0x00ffffff-no-rj,2
A 3 Minute Video,2 weeks ago,Thank you ️,,2
Eng. Junaid Ahmed,2 weeks ago,Very nice sir May God Bless You,,2
HeyHassan,2 weeks ago,Sir please book review share kia kijiyai please.,,2
Uzair Khan,2 weeks ago,Sir Apne dost Abdullah se kabhi mil wai na,,2
Muhammad Faisal,2 weeks ago,Apko kon Gali daita hay wo kumzerf insan kon hay aesi ki taisi ap load kare books,,2
Shahid Bashir,2 weeks ago,I m waiting for your answer,,2
Hasnain Asif,2 weeks ago,JazakAllah sir,,2
Shazeel Parwaz Rajput,2 weeks ago,nice,https://yt3.ggpht.com/ytc/AGIKgqOHNmiZVjucBMasEEhH-04fj0KrO5fF2L0vDCS6=s48-c-k-c0x00ffffff-no-rj,2
Zain Ali Amin,2 weeks ago,"What's USP, anybody explain",https://yt3.ggpht.com/ytc/AGIKgqOW7irT8biIRAzgyqAT5hnUETJrbc3TTnJ1AGYUfA=s48-c-k-c0x00ffffff-no-rj,2
hunainsahir hunainsahir,2 weeks ago,Sir apki eyes cmray ki trf ni hoti. Plz ispy tawajja dayn Kuch,https://yt3.ggpht.com/ytc/AGIKgqN-NaR1XsstAv6X0m2MtcWbhVHUBq9vMWbk2g=s48-c-k-c0x00ffffff-no-rj,2
Shahid Bashir,2 weeks ago,JazaakAllah for you precious time.,https://yt3.ggpht.com/ytc/AGIKgqM93sr_b6AxbTWjaU9XyrTNB95Ct_1TfUGbRO_zVw=s48-c-k-c0x00ffffff-no-rj,2
Shahid Bashir,2 weeks ago,"If you don't mind and If you you have time tell how I can apply UK, America or Canada as a Aircraft Technician. I want to know pathway. I m Senior Aircraft Technician in PIA.",https://yt3.ggpht.com/ytc/AGIKgqM93sr_b6AxbTWjaU9XyrTNB95Ct_1TfUGbRO_zVw=s48-c-k-c0x00ffffff-no-rj,2
Shahid Bashir,2 weeks ago,Assalamualaikum! You are very nice and kind person in the world that advice and to all persons who don't know I can we do.,https://yt3.ggpht.com/ytc/AGIKgqM93sr_b6AxbTWjaU9XyrTNB95Ct_1TfUGbRO_zVw=s48-c-k-c0x00ffffff-no-rj,2
Zainullah WordPress Developer,2 weeks ago,Sir please 50% discount on mentoga,https://yt3.ggpht.com/l-pwE32TG21qCi0KJlajqMfRBA_tejZyEy-Ab6vIcqWrPmlUIga6zMQkWma-_BsJGNHDhkG9Ng=s48-c-k-c0x00ffffff-no-rj,2
