Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Mian Muhammad Musa,3 days ago,brother ap frequently videos banaya karo,https://yt3.ggpht.com/ytc/AGIKgqMb_KjjeezmgZyWx4KgtVCfkviNHpv2giVVtLjesg=s48-c-k-c0x00ffffff-no-rj,0
Asfandyar Ajaz,2 days ago,5 other black guys,https://yt3.ggpht.com/ytc/AGIKgqPf87oeM3BX8i4LGhuNkZ5DhJ2neEkSxsKNqV-q=s48-c-k-c0x00ffffff-no-rj,0
Sherybutt Butt,3 days ago,Good yaar,https://yt3.ggpht.com/ytc/AGIKgqMCy_Hz8MJXJ3pfFTSyPIMjc0cPlN1MHUsV8w=s48-c-k-c0x00ffffff-no-rj,0
Abdul Ghani,3 days ago,Last wali eva Elfie haris bhai bhio rami teto partian,,0
MUHAMMAD SALEH,3 days ago,Shukr hy g bht wait kea is trha ki video k leay,,0
Hussain 🇵🇰,3 days ago,Yar motiya Q skip kar rhi hai so funny line ,,1
Momina Khan,2 days ago,Omg osome ho bro ,,0
Omer Shahid,3 days ago,Week main 1 episode lazmi upload kiya kraaain...,,0
Rohan Malik Shahid Malik,3 days ago,Bro daily ka 1 part lya kro yr,,0
Abdullah (⁠☞⁠ ⁠ಠ⁠_⁠ಠ⁠)⁠☞,3 days ago,Big fan,,0
Moiz Vlogs,3 days ago,Big fan,https://yt3.ggpht.com/ytc/AGIKgqNue0z9sWR_EdtmrogOsFCwmCvVhFXnl25aHtuPfg=s48-c-k-c0x00ffffff-no-rj,0
Bld baba,3 days ago,Part 2 kro,https://yt3.ggpht.com/d2CvyuXfw9_4IkW0ekkSm2H0WxVpXtwKnrl0L4_P1Lm71zNLw3ujE3yjpxoRyvDpOVZTHWVKLQ=s48-c-k-c0x00ffffff-no-rj,0
AbdUllaH GaMinG,3 days ago,Please daily,https://yt3.ggpht.com/xtqkvb3YEl7Xj8YaSVc2NUIO1404V42lNm_6ijGNrCV-a4qWlJfFG7mW1vW06CIIU_4jOC5z=s48-c-k-c0x00ffffff-no-rj,0
Azam Ki Tips,3 days ago,"BRO PLZ TUTORIAL BNAO K OMEGLE KESE CHALTI HAI PAK MAIN ...
AUR KYA REQUIRMENTS HOTI HAI ISKI?",https://yt3.ggpht.com/PfCItiNaRKuw10lPPMBKA1G6JiK4T9ZIU8ffNydWvAaC7lN9dHXhy8DxRsh7GY3peUTAZDQVgw=s48-c-k-c0x00ffffff-no-rj,0
Mohsin Qasim Moon,3 days ago,"Kithy chlna ?
Oyo..  Daaammmnnn.. ",https://yt3.ggpht.com/ytc/AGIKgqNSweNtKTNK1uyzyB2kYGh_WzRM0aAc4EX6BhKZgA=s48-c-k-c0x00ffffff-no-rj,0
mn rapo ♪,3 days ago,Bhao rami raja ji.,https://yt3.ggpht.com/pPHNapgkHcacHAzReWOAKHUcASlRU1kcPKGdy4P8aWi-oE4oAWERxb-FYJY4faPg78i1XnDHUw=s48-c-k-c0x00ffffff-no-rj,0
waqas ch,3 days ago,Haris bhai ramadan ma toh shaytan bi band hwa wa apka omegle account ni band hwa ,https://yt3.ggpht.com/ytc/AGIKgqMIal5WwZsGoFkIZ73aBtONisCNkcgcNF_9hA=s48-c-k-c0x00ffffff-no-rj,0
Malik Abubaker,3 days ago,Skip Kia huya ha parts ASA to kro na,https://yt3.ggpht.com/krfcF80ECsRcv2PE5kbV-H4q6iNOYraQkAP44OBl4M5H_ErX6kC_hXPckwH_AypuPMqug8AA=s48-c-k-c0x00ffffff-no-rj,0
Usman Vlogs,3 days ago,Where are the other 5 black guys... ,https://yt3.ggpht.com/ytc/AGIKgqNv206cOvyzjqHlLDBkh0gCIHd4Tg-R_gvr4XgvEQ=s48-c-k-c0x00ffffff-no-rj,0
SHAHBAZ Yt,2 days ago,brother daily video bnai karo,https://yt3.ggpht.com/8lvs2miDFmdoDc4FLONRYKz2MOuuToRuTy9ONSE5l4c_OM0A0xYthUxlTTaO6hpRkZz9pnAM=s48-c-k-c0x00ffffff-no-rj,0
J A L L A D,2 days ago,Other 5 black Guys,https://yt3.ggpht.com/r3n5hQKlHOJhpxB5u7w1BhqTMvPkyrb-XskhwgnGfUIFKCvzUGehmz26i-sn0Eowe_5vtalgt8I=s48-c-k-c0x00ffffff-no-rj,1
Mubashir Ali,3 days ago,Assalamualaikum Haris bhai .Yr prt 2,https://yt3.ggpht.com/ytc/AGIKgqODmEjME03HwtK5TOfCyYNxUZefgyDqZ2YN6ySvimlcFyamAUQ_I3EkP2nLGFGV=s48-c-k-c0x00ffffff-no-rj,0
wasiullah wasiullah,3 days ago,,https://yt3.ggpht.com/ytc/AGIKgqPXSHl2cBryLK7cOqMAb0Ut9TPW8pQPM8loXg=s48-c-k-c0x00ffffff-no-rj,0
Shaban Rajpoot,3 days ago,Yar haris bhai ap kha sy ho,,0
Ranger YT,3 days ago,yoo wala ,,0
Malik Abubaker,3 days ago,Ek to video atni late upload krta hu oper sa Maza b nhi Lana data ,,0
Haris Pasha Turk,2 days ago,,,0
Prince Hashmi,2 days ago,Yaar bhot late video ati hai. Bhot wait kraty ho,,0
Zohaib Awan,2 days ago,End wla both fit tha hhh,,0
Faizan Nadeem,11 hours ago,Yr new prank videos kb la rhy bhi,,0
Ak,5 hours ago,Pakistan me meme nahi banti hai kya?,https://yt3.ggpht.com/ytc/AGIKgqMNg63yLi8scV5e2uDpKV_QIVwvAYbaOZAP-NCmZ0lzBxHMoEnVDzsyNlvh0lxXmQ=s48-c-k-c0x00ffffff-no-rj,0
D2H Hanan  YT,3 days ago,Ramadan hai bhai ,https://yt3.ggpht.com/0yFVciMJMsH-kQqC-sNnCD84UckfbQi2_saYheBwNIpVIu6qGfIu6CzAeKH_BSohyaV2dF5jDg=s48-c-k-c0x00ffffff-no-rj,0
Hanzala babar,1 day ago,Daily dala kro bhi,https://yt3.ggpht.com/jWRLdz9Ep8414RrY85J1cjaCW35bKZIO9dg_zzqsMNDCWaLVhl18UQEuOWYjK2Bk-My-6nRc=s48-c-k-c0x00ffffff-no-rj,0
Grab your sale today,2 days ago,Other 5 black guys... ,https://yt3.ggpht.com/ytc/AGIKgqO-tKHb9TnIXmBOtOq_db_K6UND8IChUHz6tFcw=s48-c-k-c0x00ffffff-no-rj,0
Adil Javed,2 days ago,Kmal,https://yt3.ggpht.com/ytc/AGIKgqPPTuTQQShc0XxZfYqNUpMMmcN7lUP9UGmjlgz-BQ=s48-c-k-c0x00ffffff-no-rj,0
QR Gamerz,3 days ago,yaeh new video,https://yt3.ggpht.com/EAtMOcKSd3ZrNE3mOo4kQeK0anAYA5tJz62y_-F4-sp4obQRTOPCpQGcXqfwGIGWMh7u3C1F6ck=s48-c-k-c0x00ffffff-no-rj,0
SHANI,2 days ago,last wali op,https://yt3.ggpht.com/i_wqXLvyOBMOIQz-I4HiYr7rPt_dXxZMg8RDxLppTTN8g1NjuomdmYq3aHAtvsdYeG4s_MRTQqE=s48-c-k-c0x00ffffff-no-rj,0
Moiz Vlogs,3 days ago,Haris bhai 1,https://yt3.ggpht.com/ytc/AGIKgqNue0z9sWR_EdtmrogOsFCwmCvVhFXnl25aHtuPfg=s48-c-k-c0x00ffffff-no-rj,2
maher waqar,3 days ago,Indian ka sat zayda Maza ata ha,https://yt3.ggpht.com/ytc/AGIKgqPWKKrRDPHxzaCvJ7tkbGuQrc7yyBJvZ3hTJquD2A=s48-c-k-c0x00ffffff-no-rj,0
Eajaz Syed,3 days ago,Bhai roz daalo yaro omegle k videos please,https://yt3.ggpht.com/ytc/AGIKgqPUufDWbD2U-hoY84OZK15Sv_4oj3uf0cSKYH2wRKE=s48-c-k-c0x00ffffff-no-rj,0
Yaseen Khoso vlogs,3 days ago,Good,https://yt3.ggpht.com/ytc/AGIKgqO86Ks1FPiNZSjRgrriT5Bh0rHyRkpUo9bvMs3PQQ=s48-c-k-c0x00ffffff-no-rj,0
Afnan Butt,2 days ago,Daily video upload kiya karo,https://yt3.ggpht.com/ytc/AGIKgqPRPwtGAGoirbz0ObEkSumVVl7Txy46kVn7Xl9WjsEl4GdK_dDLilb2jxcqS3vZ=s48-c-k-c0x00ffffff-no-rj,0
Masoom_Bhabha,2 days ago,daily video upload kia kro aysi,https://yt3.ggpht.com/ZT14r2wKDjWLy718AbjVkH71SnbQhtqIkp647_HQH_AyxIpdT4_fE04SPHA0bdeGimxlNyyupQ=s48-c-k-c0x00ffffff-no-rj,0
hashim,2 days ago,How to use omegle in Pakistan ans which Vpn is working for omegle,,0
Raju YouTube mix 098,3 days ago,Video achi thi,,0
AADITYA,3 days ago,Where are The Others 5 Black Guys .,,0
X eSports X eSports,3 days ago,Plaze daily video,,0
iPak olaf,3 days ago,"Bhai ap phir 2:40 clip Dek lo apki ko lag Gai , pehli bhar Bora Laga apkelyeF**k no",,0
Tate community,3 days ago,Oo bhai donkey oil k adds aa ry hain,,0
HaniOp,3 days ago,Haris bhai kese chalary ho pakistan mei omegle mujhe bi btao,,0
Tayyab Waheed,3 days ago,Jani prank videos bnao yrr,https://yt3.ggpht.com/kX1jxLBB-LtE0Fk5b2QvP9ZAAUrrAmsZVeS0QgY9sU_laumBHjhh9ihQKg3YjozEASmdX0sF=s48-c-k-c0x00ffffff-no-rj,0
Rao Adnan Sahab,3 days ago,Laste Wala na adn he kar deya ha ,https://yt3.ggpht.com/ytc/AGIKgqNHJcYJqZeNGUgt2pEfOwceScz33TaxRxWjXgiM_76nIkcdrqyip1KC7EOo8d5N=s48-c-k-c0x00ffffff-no-rj,0
innocent vicky,2 days ago,oyeeeeeeeeeeeee last wala o bhai mera hasaaaaaa ..,https://yt3.ggpht.com/ytc/AGIKgqM6fHT0WfLGklJEJNEM8dGdrqX7LB90XCbTN94a=s48-c-k-c0x00ffffff-no-rj,0
Ranveer Singh,21 minutes ago,Coopy h but cool,https://yt3.ggpht.com/ytc/AGIKgqOv2AM0xor_jyuEdIP3PtWi0JoR579B1RZRpA=s48-c-k-c0x00ffffff-no-rj,0
StaRx AhmeDyt,1 day ago,Pakistan me omegle kese?,https://yt3.ggpht.com/ytc/AGIKgqNER9EYm0k496fdU850l9gOybKYmo8Bzrb2uw=s48-c-k-c0x00ffffff-no-rj,0
TEAM D,3 days ago,Part any chyee,https://yt3.ggpht.com/GavG_ZpoaUsEoZxnU1c1UYQtSM5hoHTxe_8CAuEUDhXuDOQzalsN9NiDMcBu9KkRXDH403i-zA=s48-c-k-c0x00ffffff-no-rj,0
Faisal Hussain Shah,18 hours ago,Oyo india,https://yt3.ggpht.com/ytc/AGIKgqMzEBRAQDtc2PKVVJuaYVE0lydtcYAKLd01dfAX3Q=s48-c-k-c0x00ffffff-no-rj,0
AbbottAbad- City,3 days ago,"Haris bhai,Thumbnail wali bachi to pori video me kahi nazr nhi ayi,jis ke liye mne pori video dekh lii ",https://yt3.ggpht.com/ytc/AGIKgqM5oIWpLaToF_Ielw2y5fJu_JAuWOsEq2vibgT0=s48-c-k-c0x00ffffff-no-rj,0
Shakeel Haider,3 days ago,Bro daily aik video plz bht wait krna prhta hai apki videos ka,https://yt3.ggpht.com/ytc/AGIKgqNXBVamgfQSBdor70OBPlZ6j8X0J1xziErDJzg-MqlOrNceMwaPop841nIS9lEf=s48-c-k-c0x00ffffff-no-rj,0
Umair Iqbal,2 days ago,Janu next part yes krao,https://yt3.ggpht.com/WmyibX1i8uMvjgv5UxhZjPdainpTHSes8pGBnELBdkKJP_XeGuMDy7Pgaa-FJkywdnxVM4tpmTQ=s48-c-k-c0x00ffffff-no-rj,0
iPak olaf,3 days ago,Bhai 8:11 lore lag Gai,https://yt3.ggpht.com/LAUGtu0WWIy3RfkxM7qS4WeMrHJd_Jtr0_m4f_eeGOaYtci0tY5rpZXoGtZcs9MdWdi48WmwyA=s48-c-k-c0x00ffffff-no-rj,0
Lofi Vibes,2 days ago,Wah bhai indian girl pata li me bhi jata hun omgle pe koi mili gi na ️,https://yt3.ggpht.com/NQ9tdvt4eE2-VkRQOp3j4PHLruBd9lWLJyFl7borqwGOyDBPURlonSJiSv1z8FjSvXC-IZLvCg=s48-c-k-c0x00ffffff-no-rj,0
Sherry Ali Khan,3 days ago,End wala best thaa black guys wala,https://yt3.ggpht.com/ytc/AGIKgqMckMQbnRP3h9-gAb_4BNx3rBDFyBJlwGPY2HUvPQ=s48-c-k-c0x00ffffff-no-rj,0
"BHATTI ,,VLOGS.s",2 days ago,Bhai chass a gai heavy sence ho gaya,,0
Saqib Sattar,3 days ago,Pehli bar koi video achi bnai ha ,,0
M zain sukhera Sukhera,2 days ago,Bhai Scnap Chat do da datay Disha ka Marziii hq,,0
aziz khan official,3 days ago,,,0
zain uddin,3 days ago (edited),3:40 seen very funny you  are gay,,1
Moaiz Mahmood,2 days ago,bro how to use omegle in Pakistan??,,0
CRISTIANO RONALDO SHORTS,3 days ago,Bro daily,,0
Mr Nobody,3 days ago,first,https://yt3.ggpht.com/-Ta-akPUiX_88u62XtZ5ahqCtWP7CREwUmFqn6XpeSPfo7tTjmDO48nr7f362lKO_8RqcJK_wmY=s48-c-k-c0x00ffffff-no-rj,0
Waseem Raja,3 days ago,Haris Yaar gym Jaya Karo body banao pett nikalta ja Raha hy,https://yt3.ggpht.com/ytc/AGIKgqN_t0fn__MUKBZc5C0lFBIRcYJKfdnMAlevfw=s48-c-k-c0x00ffffff-no-rj,0
