Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Jameel Ahmad,3 weeks ago,My fevrite Mufti sahab ,https://yt3.ggpht.com/ytc/AGIKgqPXZkrjIgM6esmLRvBK6aFUo-rGE6A9kKclmoN4e3XrKMAIqFLdM7ALlJo4X9yj=s48-c-k-c0x00ffffff-no-rj,1
Kareem Nawaz,12 days ago,Masha Allah  Rab se duaa ha Ap  k or ap k tmam sathiyo k in kavisho ko qubool frmain ameen..Rabb jis se  bhlai ka kam lena chahain subhan AllahAllah hm sb ko b qubool frmayn.. Ameen,https://yt3.ggpht.com/ytc/AGIKgqOuGko_iOEkFhPWuvkkd4CeTAhpwWIK9TLHE8E9FoPYQeG-a9k6XpndAdn75l2N=s48-c-k-c0x00ffffff-no-rj,0
Zaid Dantroliya,3 weeks ago,One inshallah I will there,https://yt3.ggpht.com/WYtFV-nr2rWMvOj5g14RN4Uc8KqL9azrW4yEHAbx89kLHISgWW6kxJhIPMs-gpXes_P1lff_=s48-c-k-c0x00ffffff-no-rj,3
Amar Mostwanted,3 weeks ago,Mufti Saab allah aapko khub jajay khair de,,0
Arif Khan,2 weeks ago,️🇹🇷🇮🇳,,0
Rahees Azad,3 weeks ago,Thanks God bless you...,,1
Mohd Afzal,3 weeks ago,Jazakallah mufti sahab,,0
Riya Khan,3 weeks ago,Allah apki mhnt ko kbool frmay  hm m bhi ye jzba ata Frmay,,1
Saiyad Furkan official,3 weeks ago,الله آپ تمام لوگوں کا سفر آسان کرے مفتی صاحب اور آپ جب عمرہ کہ لئے جاؤ تو میرے لئے دعا ضرور کرنا میرا آخری سال ہے عالمیت کا الله خیریت سے مکمل کروادے,,1
khushbu parveen,3 weeks ago,Assalamualaikum plz i am requesting to all of u plz help us  we are reverted muslim famly and we are suffering plzzz help us plzzz,,0
