Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
LFF GOKU OFFICIAL,1 month ago,Assalamu alaykum  plz replay me,https://yt3.ggpht.com/tTxgoFTyqPfqVhdy-3bocQn9F5mGMQU6h1GUzFCTD7074G6h6CgGc1KkWpvnBsocCB5UndT4V6I=s48-c-k-c0x00ffffff-no-rj,3
Fahim Badarpura,1 month ago,,https://yt3.ggpht.com/ytc/AGIKgqPQrcl0PmwVj8mekoIM25wQq91bB7tRJwz_X9VgyRwda7npBfskn8z7xZYU9g1T=s48-c-k-c0x00ffffff-no-rj,3
Sohail afridi,1 month ago,Yaha k log bhut manty hai wos ko,https://yt3.ggpht.com/1QOUpB_tfF7zIwP9KuL8ZgmLDQN-oeBLncNvq0UAHvGdvYTDlriCjrUXerm00U7Y57UaAA5VaT8=s48-c-k-c0x00ffffff-no-rj,0
lucky 🤞,1 month ago,Mufti shab aj b hai Oman mein jaa ham reh rahy hai,https://yt3.ggpht.com/ytc/AGIKgqMvCUr7wXO8Y4F0q41CxkFikWr43NxmunhCddcUpJuBqOaAUsrIlthncI32sr3L=s48-c-k-c0x00ffffff-no-rj,0
Chopok,1 month ago,they r same Baloch n they speak Balochi n Arabic I have cousins there they have Omani  citizenship when guwader become part of Pakistan many Baloch moved to Oman that time all Baloch speak Baloch at home outside with Baloch too Baloch speak Arabic with only Arab all Omani Baloch have relatives in Lyari Karachi,https://yt3.ggpht.com/hwHcQgi4vJWDEgRfSCv2LWkhlbu5Wea5liiP_4G3HAKddRvNiJUPqc4wZziwo_UI5L4Q_PKQPg=s48-c-k-c0x00ffffff-no-rj,0
nadeem w🌏rld,1 month ago,Film director molvi good,https://yt3.ggpht.com/GXR80fQChxMMYxbjIOGEYDsltFGPzXk_AuPXIzVr4oWNBzdLCH0zZrHWCiiWCztFtYf3olKodgM=s48-c-k-c0x00ffffff-no-rj,0
MontainLover,1 month ago,Aneeq sahab ko ap se ziada jantay hai log,https://yt3.ggpht.com/aVQL_HpjL6Sgt_EevXt9MXa2ytYt2gcPbLSMBDH7Q9ttc7r2C-U7hWCbgojEeN2LJ3SrUjhW=s48-c-k-c0x00ffffff-no-rj,0
Ayesham Iqbal,1 month ago,Ma mufti sahib sa kasy rabta kar sakti hunn?? Ma zindge k bht bary masly sa guzar rahi muja madad chaie,https://yt3.ggpht.com/ytc/AGIKgqP2ykHlGKNGJVAKW3L5ouw9mgFeHUevClAyxA=s48-c-k-c0x00ffffff-no-rj,2
Zobiya indian,1 month ago,"Assalamualaikum
Maine bahut din pahele ek masla pucha tha WhatsApp par lekin uska masail ka hal me abhi tak jawab nhi aaya ,
Maine yt par search Kiya lekin us bare me kahi bhi nhi hai isliye plz mujhe bataye
Mera masla ye hai ,mai mehndi artist hu mere pas bride ke mehndi ke order aate hai to gair mazhab ki Jo lady hoti hai unko mehndi se hath par dulha ,dulhan,or hathi banana hota hai ,or wo mehndi kuch din me nikal jati hai or agar mai na lagau to wo kisi na kisi ke pas se laga hi dete hai or mere zyada clinet isi ke hote hai to plz mujhe bataye kya ye jayez hai kya or ek bat k YouTube par mehndi ke video me lady ka kohni tak hath dikhana jayez hai kya ,
Sirf hath hi ka video banati hu mai 
Or jiska hath hai usko bhi koi masla nhi hai to plz zarur bataye mai bahut dino se pareshan hu is masle ki wajah se",https://yt3.ggpht.com/-freT-3khhRPJBjrbEsWp5Es1lbpXPuu6Cgbp0t5UUfTQj9PxSm4dsCzKLSXpQt2yco_kATLgQ=s48-c-k-c0x00ffffff-no-rj,2
home style home stlye,1 month ago,Mufti shab se bat krwden me bhut time se msg kr rahi hu,https://yt3.ggpht.com/ytc/AGIKgqPIYbgOWX8YVO2ZwIU0elohGQUwuceJx1thhtFWbA=s48-c-k-c0x00ffffff-no-rj,0
