Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
101 Meem Alif,1 month ago,Baki sb Ma Shaa ALLAH achi baten hen oman ki. Hazrat g ye bhi apko ilm hona chaiye keh oman ke Israel ke sath bhi boht ache talokat hen or muscat men Israel ki Embassy bhi ban chuki hai.,https://yt3.ggpht.com/oQJUfINh1-rzygExybe2e6Qod2KkSIjUvULlqut0Q-7OoejBf1zuYQzgBB4j7-LWWKguLz_U0w=s48-c-k-c0x00ffffff-no-rj,0
Support,1 month ago,Mazbot fouj :D yeah par hansa aya bhot,https://yt3.ggpht.com/SefG_9GZvkW2e2AkrVJYsHxGNNxyRAVnl5ofwtBk4IKCj_q_hrnmKyvb8eUMMrQ8mlNNT8lRqhI=s48-c-k-c0x00ffffff-no-rj,0
YO Vlogs,1 month ago (edited),Bhai molana ko.bhe enjoy karnay do,https://yt3.ggpht.com/ytc/AGIKgqMgAdqcxWlkODUFrUiAB2moBkMkdw6GDE47PAgoyQ=s48-c-k-c0x00ffffff-no-rj,0
MUSTAKIM VALI,1 month ago,Mufti sahab aapki background nasheed ki link ho sake to bheje lab per jo naat he vo nabi bashar he,https://yt3.ggpht.com/ytc/AGIKgqP6en0iBbbzWTluuzPrT2z6vYtPpCQuPBeRBg=s48-c-k-c0x00ffffff-no-rj,0
IK_888,1 month ago,Porsche Is Beautiful Luxury Sports Car . . MASHALLAH STAY BLESS ,https://yt3.ggpht.com/ytc/AGIKgqPhrxTsP0sgnfhpDQp10vg-cLCQdqiLMqWXi1vA=s48-c-k-c0x00ffffff-no-rj,0
speed panther,1 month ago,Thumbnail check karo or car check karo ,https://yt3.ggpht.com/oqCm_PSLV5HoAvpJ4X9kg0VBrZuoc4ko5Fb9LiwqFYAVvSzp5zYn4pmYsz1FBfF-ohqWmmLAt0c=s48-c-k-c0x00ffffff-no-rj,0
Atifaslam Madbhavi,2 weeks ago,Indian army b Kam nahi hai Mufti saab🇮🇳🇮🇳🇮🇳,https://yt3.ggpht.com/ytc/AGIKgqONMu4MHTbWel63LqMTi8WM3_t2tc5AdwWYtA=s48-c-k-c0x00ffffff-no-rj,0
tufail rigoo,1 month ago,Bhai speed thoda kam hae... ,https://yt3.ggpht.com/ytc/AGIKgqPNqsSk4K7NrAHdilfYRbMWwYdVMjLddnh5cG7Hkro=s48-c-k-c0x00ffffff-no-rj,0
A.B,1 month ago,Nasheed ki naam kya hai,https://yt3.ggpht.com/ytc/AGIKgqPL1HdiyFTm86CxK9VKnGk3aXwj31oWViOJyp4_Sc1-zEgv-NZRUNA48LOtndZK=s48-c-k-c0x00ffffff-no-rj,0
Jaam Waseem Chaki,1 month ago,Mufti sb hm bhi idhr hai,https://yt3.ggpht.com/ytc/AGIKgqNPv3IlBYGj6ReWL9xBALmvgc44rUiY0CVsBCKIHblyHX5Jiiv_5AFOO_DlJjmc=s48-c-k-c0x00ffffff-no-rj,0
Abdullah,1 month ago,Pakistan powerful country ha ,https://yt3.ggpht.com/ytc/AGIKgqMKufy1U5r5kEct5KXi_rmuCOUpBacLMMe21oRMGw=s48-c-k-c0x00ffffff-no-rj,0
Raja Ahmed,1 month ago,Illegal speed and he is not stopping him,,0
Usman Khan,1 month ago,️,,1
Shaikh Ahtesham Ahmed,1 month ago,Mustang GTR subhanallah ,,2
Abu Obaida,1 month ago,Bhai speed kya hai dekho #207 ,,1
rehanpatel rehanpatel,3 weeks ago,Iphone 14 pro se video upload karo,,0
Hamza Nawaz,1 month ago,Ab Afghanistan bhi ubhar chuka hey MashAllah.,,0
Sameer Baloch,4 weeks ago,"Asalam walikum
Mufti sahab mere dost ny kuwab deka hy ap uski nikah para rahy hoo",,0
Waseem khan,1 month ago,Asalam o Alekum Mufti Sahan hai abhe Muscat mein?,,0
YASEEN KHAN,1 month ago,Mufti Sahb ko abhi bhi lagta hy ke Pakistan aik powerful country hy. Mufti Sahb bhi pak study ki kitab ki batai kar raha hy.,https://yt3.ggpht.com/ytc/AGIKgqPllqYhLMVqPB9BYLPHfI2dsw2rDjOakB0EXoHmEw=s48-c-k-c0x00ffffff-no-rj,1
Al Akhwat,1 month ago,"Mufti Sahb, Aap ALLAH se Ni Drte.",https://yt3.ggpht.com/ytc/AGIKgqO-iv9_3jJi0vmLNdi1YrDGLiFCmJEJkmUSBA=s48-c-k-c0x00ffffff-no-rj,0
Spain Embassy,3 weeks ago,"Jin ki gari main Ap baithey ho yeh log khud logo ka Haq kha kar baithey hai.
Agar Ap ko yaqeeen na aaae to in logo sey Ap quraaan per half uthwaey Sab pata chal jae ga",https://yt3.ggpht.com/AA3vk0uRIIU_sIHi0zkgmO-NXKhmZvj2-KQpbD8nt2AaQZ-rNtFrNO0ZDNFXsKcN5NckNlSWxA=s48-c-k-c0x00ffffff-no-rj,0
Khan Zubair,1 month ago,"Allah ny israaf ka frmaya hai ,aur dolat ko fitna kaha hai aur Dunia ko thokr kaha hai.huzoor ny",https://yt3.ggpht.com/ytc/AGIKgqOxME-qsnOZWflb7J7B2-Kb7onSdodOuNdzHQ=s48-c-k-c0x00ffffff-no-rj,0
Zaid Pathan,1 month ago,Hato bachho,https://yt3.ggpht.com/UPqlzO8jTOOK747mGiYo3OrV1i9iAfehLm1Grckz9-1rMxA11LyiyHfe4j8L_wMDBpMv0VxOpA=s48-c-k-c0x00ffffff-no-rj,1
Funny Viral,1 month ago,Abhi upload kardo pher namaz ka time ho jay ga bhai,https://yt3.ggpht.com/a3QCsuaE2qqxUxivUv63H_-rk6PsWsv3ybKIuanKQxY1-Xc2C8Y6AQ4k8z28xZHGGAh-ztbl7Q=s48-c-k-c0x00ffffff-no-rj,1
Adiloddin Ansari,1 month ago,ADMINSAB YE CHAILA KE BARE ME MUTITARIQ MASOOD SPCHEES PE WAZAHAT KIJIYE,https://yt3.ggpht.com/ytc/AGIKgqPnqJGr9s1gjYSJWc_uvph-5EwkQtkGeYc0Vpah=s48-c-k-c0x00ffffff-no-rj,4
Maykonhoon,1 month ago,Technical qism ki gari............lols,https://yt3.ggpht.com/ytc/AGIKgqMbSlG_ERq5abnDRBqg45Ewuz1mdag075O40Q=s48-c-k-c0x00ffffff-no-rj,0
Waseem Waseem,1 month ago,.ufti sb es vlog ka kya maqsad hae es ka din sy kya lena dena hae.. i think it is perverting for esraf,https://yt3.ggpht.com/ytc/AGIKgqPBipVbTSjEpHZ6ZN1sd4NAONXQaKtFtq7XdGuU=s48-c-k-c0x00ffffff-no-rj,0
Learn Squares,1 month ago,Mufti sahab camera pr thora kharcha kryn,https://yt3.ggpht.com/1Ra8iZQNg_KW4mR7pWpVn1oqmtESuWPAroULsW2ubnplTLIS9g91mjw5X7Y3G6PelbRkeF29=s48-c-k-c0x00ffffff-no-rj,0
Naveed Khan,1 month ago,sultan sa murad America ha na mufti shb,https://yt3.ggpht.com/ytc/AGIKgqPcobXNPeQK77zSEBul3kQeVJIr8CCsI38e-U4l84wWl7B6ablqzezVoGsI20ED=s48-c-k-c0x00ffffff-no-rj,0
Anusha,1 month ago,Mufti sahab bigarr hogye hen,https://yt3.ggpht.com/ytc/AGIKgqNrb0bPF9dIigIfmKEgsouRn-bkH0hrb0_k4MtLeg=s48-c-k-c0x00ffffff-no-rj,0
